region_code,region,ward_code,ward,district_code,district,municipality_code,municipality,precinct,voters_eligible,ballots_given_out,voter_turnout_pct,voted_in_person,voted_in_person_pct,voted_by_mail,voted_by_mail_pct,ballots_valid,ballots_valid_pct,ballots_valid_tip,ballots_valid_pct_tip,ballots_preferential_tip,ballots_preferential_pct_tip,ballots_valid_sms,ballots_valid_pct_sms,ballots_preferential_sms,ballots_preferential_pct_sms,ballots_valid_olano,ballots_valid_pct_olano,ballots_preferential_olano,ballots_preferential_pct_olano,ballots_valid_kanik,ballots_valid_pct_kanik,ballots_preferential_kanik,ballots_preferential_pct_kanik,ballots_valid_sanca,ballots_valid_pct_sanca,ballots_preferential_sanca,ballots_preferential_pct_sanca,ballots_valid_kollar,ballots_valid_pct_kollar,ballots_preferential_kollar,ballots_preferential_pct_kollar,ballots_valid_szs,ballots_valid_pct_szs,ballots_preferential_szs,ballots_preferential_pct_szs,ballots_valid_spolocne,ballots_valid_pct_spolocne,ballots_preferential_spolocne,ballots_preferential_pct_spolocn,ballots_valid_mkda,ballots_valid_pct_mkda,ballots_preferential_mkda,ballots_preferential_pct_mkds,ballots_valid_vzdor,ballots_valid_pct_vzdor,ballots_preferential_vzdor,ballots_preferential_pct_vzdor,ballots_valid_most,ballots_valid_pct_most,ballots_preferential_most,ballots_preferential_pct_most,ballots_valid_sns,ballots_valid_pct_sns,ballots_preferential_sns,ballots_preferential_pct_sns,ballots_valid_odvaha,ballots_valid_pct_odvaha,ballots_preferential_odvaha,ballots_preferential_pct_odvaha,ballots_valid_kss,ballots_valid_pct_kss,ballots_preferential_kss,ballots_preferential_pct_kss,ballots_valid_sdku,ballots_valid_pct_sdku,ballots_preferential_sdku,ballots_preferential_pct_sdku,ballots_valid_smer,ballots_valid_pct_smer,ballots_preferential_smer,ballots_preferential_pct_smer,ballots_valid_kdh,ballots_valid_pct_kdh,ballots_preferential_kdh,ballots_preferential_pct_kdh,ballots_valid_skok,ballots_valid_pct_skok,ballots_preferential_skok,ballots_preferential_pct_skok,ballots_valid_lsns,ballots_valid_pct_lsns,ballots_preferential_lsns,ballots_preferential_pct_lsns,ballots_valid_siet,ballots_valid_pct_siet,ballots_preferential_siet,ballots_preferential_pct_siet,ballots_valid_smk,ballots_valid_pct_smk,ballots_preferential_smk,ballots_preferential_pct_smk,ballots_valid_pd,ballots_valid_pct_pd,ballots_preferential_pd,ballots_preferential_pct_pd,ballots_valid_sas,ballots_valid_pct_sas,ballots_preferential_sas,ballots_preferential_pct_sas
6,"Banskobystricky kraj",602,"Brezno",603,"Brezno",508497,"Brezno","Brezno 13",726,444,61.15,439,98.87,5,1.12,436,98.19,2,.45,2,100,6,1.37,5,83.33,42,9.63,34,80.95,0,0,0,0,1,.22,0,0,13,2.98,8,61.53,2,.45,0,0,1,.22,0,0,0,0,0,0,0,0,0,0,13,2.98,9,69.23,34,7.79,28,82.35,1,.22,1,100,1,.22,1,100,2,.45,2,100,150,34.4,123,82,5,1.14,4,80,2,.45,2,100,59,13.53,51,86.44,35,8.02,30,85.71,0,0,0,0,0,0,0,0,67,15.36,57,85.07
6,"Banskobystricky kraj",602,"Brezno",603,"Brezno",508497,"Brezno","Brezno 14",877,449,51.19,445,99.1,3,.66,432,96.42,4,.92,3,75,1,.23,1,100,37,8.56,25,67.56,0,0,0,0,1,.23,1,100,29,6.71,21,72.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2.77,9,75,50,11.57,28,56,0,0,0,0,2,.46,0,0,1,.23,1,100,125,28.93,96,76.8,11,2.54,9,81.81,3,.69,3,100,56,12.96,48,85.71,48,11.11,39,81.25,0,0,0,0,0,0,0,0,52,12.03,38,73.07
6,"Banskobystricky kraj",602,"Brezno",603,"Brezno",508497,"Brezno","Brezno 15",1023,638,62.36,624,97.8,13,2.03,624,97.95,4,.64,4,100,3,.48,3,100,85,13.62,85,100,0,0,0,0,0,0,0,0,35,5.6,35,100,6,.96,6,100,1,.16,1,100,0,0,0,0,2,.32,2,100,12,1.92,12,100,58,9.29,58,100,0,0,0,0,2,.32,0,0,0,0,0,0,151,24.19,151,100,7,1.12,7,100,15,2.4,15,100,108,17.3,108,100,61,9.77,61,100,0,0,0,0,0,0,0,0,74,11.85,74,100
6,"Banskobystricky kraj",602,"Brezno",603,"Brezno",508497,"Brezno","Brezno 16",1004,616,61.35,611,99.18,5,.81,611,99.18,5,.81,4,80,2,.32,1,50,70,11.45,57,81.42,1,.16,1,100,2,.32,1,50,42,6.87,31,73.8,5,.81,5,100,0,0,0,0,0,0,0,0,3,.49,3,100,17,2.78,14,82.35,58,9.49,43,74.13,0,0,0,0,5,.81,1,20,0,0,0,0,103,16.85,68,66.01,9,1.47,8,88.88,10,1.63,6,60,133,21.76,104,78.19,51,8.34,40,78.43,0,0,0,0,2,.32,1,50,93,15.22,70,75.26
6,"Banskobystricky kraj",602,"Brezno",603,"Brezno",508497,"Brezno","Brezno 17",981,604,61.56,597,98.84,7,1.15,600,99.33,6,1,0,0,0,0,0,0,73,12.16,63,86.3,0,0,0,0,2,.33,2,100,32,5.33,25,78.12,9,1.5,6,66.66,1,.16,1,100,0,0,0,0,0,0,0,0,14,2.33,14,100,66,11,49,74.24,0,0,0,0,1,.16,0,0,0,0,0,0,127,21.16,94,74.01,13,2.16,11,84.61,7,1.16,3,42.85,95,15.83,72,75.78,64,10.66,58,90.62,1,.16,0,0,2,.33,2,100,87,14.5,73,83.9
6,"Banskobystricky kraj",602,"Brezno",603,"Brezno",508497,"Brezno","Brezno 18",901,519,57.6,513,98.84,6,1.15,506,97.49,4,.79,1,25,0,0,0,0,55,10.86,46,83.63,0,0,0,0,0,0,0,0,48,9.48,34,70.83,6,1.18,4,66.66,1,.19,0,0,0,0,0,0,2,.39,2,100,18,3.55,15,83.33,45,8.89,29,64.44,1,.19,0,0,3,.59,3,100,0,0,0,0,116,22.92,90,77.58,7,1.38,5,71.42,4,.79,4,100,90,17.78,75,83.33,36,7.11,30,83.33,0,0,0,0,0,0,0,0,70,13.83,49,70
6,"Banskobystricky kraj",602,"Brezno",603,"Brezno",508497,"Brezno","Brezno 19",666,392,58.85,390,99.48,2,.51,386,98.46,5,1.29,3,60,0,0,0,0,39,10.1,35,89.74,0,0,0,0,1,.25,0,0,36,9.32,26,72.22,4,1.03,2,50,0,0,0,0,0,0,0,0,0,0,0,0,15,3.88,14,93.33,40,10.36,25,62.5,1,.25,0,0,4,1.03,1,25,1,.25,0,0,105,27.2,86,81.9,6,1.55,4,66.66,2,.51,2,100,60,15.54,45,75,22,5.69,15,68.18,0,0,0,0,1,.25,0,0,44,11.39,37,84.09
6,"Banskobystricky kraj",602,"Brezno",603,"Brezno",508497,"Brezno","Brezno 20",450,129,28.66,129,100,0,0,128,99.22,17,13.28,16,94.11,8,6.25,7,87.5,15,11.71,10,66.66,2,1.56,2,100,1,.78,1,100,1,.78,1,100,0,0,0,0,1,.78,1,100,0,0,0,0,2,1.56,0,0,0,0,0,0,9,7.03,9,100,0,0,0,0,1,.78,1,100,0,0,0,0,31,24.21,20,64.51,5,3.9,3,60,2,1.56,0,0,10,7.81,7,70,14,10.93,14,100,0,0,0,0,0,0,0,0,9,7.03,8,88.88
6,"Banskobystricky kraj",602,"Brezno",603,"Brezno",508497,"Brezno","Brezno 21",638,271,42.47,268,98.89,3,1.1,268,98.89,2,.74,1,50,0,0,0,0,19,7.08,18,94.73,0,0,0,0,0,0,0,0,17,6.34,13,76.47,2,.74,1,50,1,.37,0,0,0,0,0,0,4,1.49,1,25,7,2.61,6,85.71,28,10.44,21,75,1,.37,0,0,2,.74,2,100,0,0,0,0,77,28.73,50,64.93,12,4.47,10,83.33,6,2.23,4,66.66,30,11.19,25,83.33,28,10.44,27,96.42,0,0,0,0,1,.37,1,100,31,11.56,23,74.19
6,"Banskobystricky kraj",602,"Brezno",603,"Brezno",557251,"Bystra","Bystra 01",792,736,92.92,736,100,0,0,727,98.77,4,.55,2,50,3,.41,2,66.66,119,16.36,95,79.83,0,0,0,0,1,.13,1,100,21,2.88,10,47.61,5,.68,2,40,0,0,0,0,0,0,0,0,1,.13,1,100,49,6.74,43,87.75,45,6.18,21,46.66,0,0,0,0,1,.13,0,0,2,.27,1,50,85,11.69,66,77.64,20,2.75,15,75,8,1.1,7,87.5,27,3.71,20,74.07,46,6.32,35,76.08,2,.27,2,100,0,0,0,0,288,39.61,238,82.63
6,"Banskobystricky kraj",602,"Brezno",603,"Brezno",508527,"Cierny Balog","Cierny Balog 01",862,474,54.98,470,99.15,4,.84,469,98.94,3,.63,3,100,5,1.06,5,100,51,10.87,45,88.23,1,.21,0,0,3,.63,1,33.33,25,5.33,15,60,1,.21,1,100,0,0,0,0,0,0,0,0,0,0,0,0,12,2.55,9,75,34,7.24,20,58.82,0,0,0,0,5,1.06,2,40,0,0,0,0,161,34.32,140,86.95,28,5.97,23,82.14,5,1.06,4,80,74,15.77,49,66.21,26,5.54,22,84.61,0,0,0,0,0,0,0,0,35,7.46,25,71.42
6,"Banskobystricky kraj",602,"Brezno",603,"Brezno",508527,"Cierny Balog","Cierny Balog 02",1180,714,60.5,710,99.43,4,.56,704,98.59,8,1.13,6,75,2,.28,2,100,49,6.96,32,65.3,0,0,0,0,1,.14,1,100,43,6.1,30,69.76,3,.42,2,66.66,0,0,0,0,0,0,0,0,1,.14,0,0,14,1.98,11,78.57,112,15.9,81,72.32,0,0,0,0,9,1.27,6,66.66,2,.28,1,50,238,33.8,188,78.99,25,3.55,22,88,2,.28,2,100,114,16.19,86,75.43,38,5.39,30,78.94,0,0,0,0,0,0,0,0,43,6.1,33,76.74
6,"Banskobystricky kraj",602,"Brezno",603,"Brezno",508527,"Cierny Balog","Cierny Balog 03",1139,687,60.31,683,99.41,4,.58,682,99.27,3,.43,2,66.66,3,.43,2,66.66,64,9.38,49,76.56,2,.29,2,100,1,.14,1,100,60,8.79,49,81.66,4,.58,2,50,1,.14,1,100,0,0,0,0,2,.29,1,50,13,1.9,10,76.92,87,12.75,58,66.66,1,.14,1,100,6,.87,6,100,0,0,0,0,192,28.15,136,70.83,13,1.9,8,61.53,11,1.61,8,72.72,95,13.92,71,74.73,44,6.45,37,84.09,0,0,0,0,1,.14,1,100,79,11.58,61,77.21
6,"Banskobystricky kraj",602,"Brezno",603,"Brezno",508527,"Cierny Balog","Cierny Balog 04",894,563,62.97,563,100,0,0,557,98.93,8,1.43,7,87.5,3,.53,3,100,46,8.25,43,93.47,0,0,0,0,0,0,0,0,23,4.12,18,78.26,2,.35,2,100,0,0,0,0,0,0,0,0,1,.17,0,0,5,.89,3,60,82,14.72,54,65.85,0,0,0,0,2,.35,2,100,0,0,0,0,164,29.44,127,77.43,24,4.3,20,83.33,4,.71,4,100,113,20.28,96,84.95,34,6.1,32,94.11,0,0,0,0,0,0,0,0,46,8.25,36,78.26
6,"Banskobystricky kraj",602,"Brezno",603,"Brezno",508535,"Dolna Lehota","Dolna Lehota 01",703,454,64.58,452,99.55,2,.44,446,98.23,5,1.12,3,60,3,.67,3,100,38,8.52,34,89.47,1,.22,1,100,1,.22,1,100,35,7.84,26,74.28,3,.67,3,100,0,0,0,0,0,0,0,0,8,1.79,7,87.5,16,3.58,13,81.25,29,6.5,21,72.41,0,0,0,0,3,.67,3,100,5,1.12,4,80,133,29.82,118,88.72,37,8.29,31,83.78,0,0,0,0,43,9.64,33,76.74,22,4.93,13,59.09,0,0,0,0,0,0,0,0,64,14.34,43,67.18
6,"Banskobystricky kraj",602,"Brezno",603,"Brezno",508578,"Drabsko","Drabsko 01",159,87,54.71,87,100,0,0,86,98.85,1,1.16,1,100,0,0,0,0,3,3.48,2,66.66,0,0,0,0,0,0,0,0,4,4.65,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6.97,5,83.33,9,10.46,5,55.55,0,0,0,0,3,3.48,2,66.66,0,0,0,0,37,43.02,24,64.86,3,3.48,3,100,1,1.16,0,0,6,6.97,4,66.66,7,8.13,4,57.14,0,0,0,0,0,0,0,0,6,6.97,4,66.66
6,"Banskobystricky kraj",602,"Brezno",603,"Brezno",508608,"Helpa","Helpa 01",715,455,63.63,447,98.24,8,1.75,447,98.24,9,2.01,6,66.66,0,0,0,0,25,5.59,23,92,0,0,0,0,2,.44,1,50,16,3.57,14,87.5,2,.44,1,50,1,.22,0,0,0,0,0,0,0,0,0,0,5,1.11,5,100,72,16.1,57,79.16,2,.44,2,100,3,.67,0,0,0,0,0,0,183,40.93,153,83.6,15,3.35,13,86.66,13,2.9,12,92.3,50,11.18,43,86,25,5.59,23,92,0,0,0,0,1,.22,1,100,23,5.14,19,82.6
6,"Banskobystricky kraj",602,"Brezno",603,"Brezno",508608,"Helpa","Helpa 02",771,417,54.08,406,97.36,3,.71,405,99.02,4,.98,4,100,0,0,0,0,20,4.93,19,95,1,.24,1,100,0,0,0,0,18,4.44,16,88.88,1,.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,.49,1,50,67,16.54,51,76.11,0,0,0,0,0,0,0,0,2,.49,1,50,177,43.7,166,93.78,27,6.66,26,96.29,7,1.72,7,100,44,10.86,38,86.36,17,4.19,15,88.23,0,0,0,0,0,0,0,0,18,4.44,12,66.66
6,"Banskobystricky kraj",602,"Brezno",603,"Brezno",508608,"Helpa","Helpa 03",728,497,68.26,493,99.19,4,.8,490,98.59,5,1.02,4,80,0,0,0,0,26,5.3,22,84.61,1,.2,1,100,0,0,0,0,33,6.73,28,84.84,0,0,0,0,2,.4,1,50,0,0,0,0,0,0,0,0,5,1.02,4,80,72,14.69,60,83.33,0,0,0,0,0,0,0,0,1,.2,0,0,201,41.02,170,84.57,22,4.48,17,77.27,8,1.63,7,87.5,67,13.67,58,86.56,21,4.28,15,71.42,0,0,0,0,0,0,0,0,26,5.3,22,84.61
6,"Banskobystricky kraj",602,"Brezno",603,"Brezno",508624,"Horna Lehota","Horna Lehota 01",502,303,60.35,302,99.66,1,.33,299,98.67,4,1.33,2,50,1,.33,1,100,27,9.03,18,66.66,0,0,0,0,0,0,0,0,20,6.68,16,80,4,1.33,0,0,0,0,0,0,0,0,0,0,3,1,1,33.33,9,3.01,7,77.77,25,8.36,15,60,1,.33,1,100,2,.66,2,100,1,.33,1,100,100,33.44,85,85,13,4.34,10,76.92,0,0,0,0,34,11.37,29,85.29,21,7.02,12,57.14,0,0,0,0,0,0,0,0,34,11.37,26,76.47
6,"Banskobystricky kraj",602,"Brezno",603,"Brezno",508667,"Hronec","Hronec 01",1030,596,57.86,594,99.66,2,.33,588,98.65,7,1.19,5,71.42,3,.51,3,100,75,12.75,69,92,0,0,0,0,1,.17,1,100,32,5.44,24,75,4,.68,3,75,0,0,0,0,0,0,0,0,1,.17,1,100,20,3.4,18,90,45,7.65,30,66.66,1,.17,0,0,4,.68,2,50,1,.17,1,100,213,36.22,179,84.03,15,2.55,11,73.33,5,.85,5,100,82,13.94,67,81.7,31,5.27,24,77.41,0,0,0,0,0,0,0,0,48,8.16,45,93.75
6,"Banskobystricky kraj",602,"Brezno",603,"Brezno",508691,"Jaraba","Jaraba 01",53,44,83.01,44,100,0,0,44,100,0,0,0,0,1,2.27,1,100,3,6.81,3,100,0,0,0,0,0,0,0,0,2,4.54,1,50,0,0,0,0,0,0,0,0,0,0,0,0,1,2.27,0,0,2,4.54,1,50,3,6.81,2,66.66,0,0,0,0,1,2.27,1,100,0,0,0,0,17,38.63,14,82.35,0,0,0,0,0,0,0,0,1,2.27,0,0,3,6.81,2,66.66,0,0,0,0,0,0,0,0,10,22.72,7,70
6,"Banskobystricky kraj",602,"Brezno",603,"Brezno",508705,"Jasenie","Jasenie 01",929,544,58.55,542,99.63,1,.18,538,99.07,1,.18,1,100,0,0,0,0,32,5.94,29,90.62,0,0,0,0,5,.92,4,80,44,8.17,37,84.09,3,.55,2,66.66,0,0,0,0,0,0,0,0,1,.18,1,100,5,.92,3,60,54,10.03,36,66.66,0,0,0,0,4,.74,1,25,1,.18,0,0,224,41.63,166,74.1,17,3.15,10,58.82,3,.55,2,66.66,75,13.94,54,72,14,2.6,8,57.14,0,0,0,0,2,.37,2,100,53,9.85,38,71.69
6,"Banskobystricky kraj",602,"Brezno",603,"Brezno",508730,"Lom nad Rimavicou","Lom nad Rimavicou 01",246,183,74.39,183,100,0,0,181,98.9,2,1.1,1,50,0,0,0,0,10,5.52,8,80,0,0,0,0,1,.55,1,100,5,2.76,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2.76,3,60,39,21.54,22,56.41,0,0,0,0,0,0,0,0,0,0,0,0,74,40.88,61,82.43,6,3.31,4,66.66,2,1.1,2,100,19,10.49,17,89.47,14,7.73,14,100,0,0,0,0,0,0,0,0,4,2.2,4,100
6,"Banskobystricky kraj",602,"Brezno",603,"Brezno",508772,"Michalova","Michalova 01",583,370,63.46,368,99.45,2,.54,367,99.18,0,0,0,0,0,0,0,0,28,7.62,27,96.42,2,.54,1,50,1,.27,1,100,17,4.63,16,94.11,1,.27,0,0,1,.27,1,100,0,0,0,0,0,0,0,0,6,1.63,6,100,43,11.71,29,67.44,0,0,0,0,3,.81,2,66.66,1,.27,0,0,125,34.05,103,82.4,11,2.99,11,100,1,.27,1,100,86,23.43,75,87.2,22,5.99,16,72.72,0,0,0,0,0,0,0,0,19,5.17,17,89.47
6,"Banskobystricky kraj",602,"Brezno",603,"Brezno",508772,"Michalova","Michalova 02",523,290,55.44,289,99.65,1,.34,282,97.24,4,1.41,4,100,1,.35,0,0,23,8.15,20,86.95,0,0,0,0,0,0,0,0,12,4.25,11,91.66,4,1.41,2,50,0,0,0,0,0,0,0,0,0,0,0,0,5,1.77,4,80,33,11.7,23,69.69,0,0,0,0,0,0,0,0,0,0,0,0,87,30.85,64,73.56,23,8.15,18,78.26,1,.35,1,100,58,20.56,47,81.03,13,4.6,10,76.92,1,.35,1,100,0,0,0,0,17,6.02,13,76.47
6,"Banskobystricky kraj",602,"Brezno",603,"Brezno",508811,"Myto pod Dumbierom","Myto pod Dumbierom 01",565,432,76.46,431,99.76,1,.23,424,98.14,2,.47,1,50,1,.23,0,0,62,14.62,54,87.09,0,0,0,0,2,.47,0,0,27,6.36,15,55.55,5,1.17,3,60,0,0,0,0,0,0,0,0,1,.23,1,100,28,6.6,24,85.71,39,9.19,28,71.79,0,0,0,0,2,.47,2,100,0,0,0,0,80,18.86,59,73.75,29,6.83,25,86.2,3,.7,3,100,26,6.13,22,84.61,30,7.07,23,76.66,0,0,0,0,2,.47,1,50,85,20.04,59,69.41
6,"Banskobystricky kraj",602,"Brezno",603,"Brezno",508829,"Nemecka","Nemecka 01",748,435,58.15,431,99.08,4,.91,426,97.93,1,.23,0,0,0,0,0,0,70,16.43,63,90,0,0,0,0,0,0,0,0,27,6.33,23,85.18,1,.23,1,100,0,0,0,0,0,0,0,0,2,.46,2,100,4,.93,4,100,36,8.45,26,72.22,1,.23,0,0,3,.7,3,100,1,.23,0,0,161,37.79,122,75.77,13,3.05,7,53.84,0,0,0,0,46,10.79,44,95.65,27,6.33,23,85.18,0,0,0,0,1,.23,0,0,32,7.51,26,81.25
6,"Banskobystricky kraj",602,"Brezno",603,"Brezno",508829,"Nemecka","Nemecka 02",717,454,63.31,452,99.55,2,.44,439,96.69,5,1.13,5,100,3,.68,3,100,47,10.7,47,100,0,0,0,0,1,.22,1,100,37,8.42,37,100,4,.91,4,100,0,0,0,0,0,0,0,0,1,.22,1,100,12,2.73,12,100,52,11.84,52,100,0,0,0,0,3,.68,3,100,0,0,0,0,169,38.49,169,100,4,.91,4,100,2,.45,2,100,48,10.93,48,100,24,5.46,24,100,0,0,0,0,0,0,0,0,27,6.15,27,100
6,"Banskobystricky kraj",602,"Brezno",603,"Brezno",508845,"Osrblie","Osrblie 01",381,258,67.71,258,100,0,0,253,98.06,0,0,0,0,0,0,0,0,29,11.46,27,93.1,0,0,0,0,0,0,0,0,19,7.5,15,78.94,2,.79,2,100,0,0,0,0,0,0,0,0,2,.79,2,100,9,3.55,8,88.88,31,12.25,20,64.51,0,0,0,0,1,.39,1,100,1,.39,1,100,97,38.33,78,80.41,4,1.58,0,0,0,0,0,0,20,7.9,15,75,14,5.53,10,71.42,0,0,0,0,0,0,0,0,24,9.48,15,62.5
6,"Banskobystricky kraj",602,"Brezno",603,"Brezno",508853,"Podbrezova","Podbrezova 01",682,455,66.71,453,99.56,2,.43,450,98.9,2,.44,2,100,0,0,0,0,24,5.33,19,79.16,1,.22,0,0,2,.44,2,100,43,9.55,33,76.74,4,.88,3,75,1,.22,1,100,0,0,0,0,0,0,0,0,20,4.44,16,80,42,9.33,26,61.9,0,0,0,0,2,.44,1,50,0,0,0,0,158,35.11,123,77.84,15,3.33,12,80,8,1.77,6,75,61,13.55,48,78.68,13,2.88,10,76.92,1,.22,1,100,0,0,0,0,53,11.77,39,73.58
6,"Banskobystricky kraj",602,"Brezno",603,"Brezno",508853,"Podbrezova","Podbrezova 02",1171,644,54.99,644,100,0,0,639,99.22,3,.46,2,66.66,1,.15,1,100,60,9.38,49,81.66,1,.15,1,100,1,.15,1,100,39,6.1,33,84.61,4,.62,2,50,0,0,0,0,0,0,0,0,1,.15,0,0,27,4.22,27,100,56,8.76,38,67.85,0,0,0,0,4,.62,1,25,2,.31,2,100,236,36.93,177,75,12,1.87,8,66.66,9,1.4,6,66.66,91,14.24,78,85.71,29,4.53,22,75.86,0,0,0,0,3,.46,1,33.33,60,9.38,46,76.66
6,"Banskobystricky kraj",602,"Brezno",603,"Brezno",508853,"Podbrezova","Podbrezova 03",198,132,66.66,130,98.48,0,0,130,100,4,3.07,3,75,0,0,0,0,4,3.07,3,75,0,0,0,0,0,0,0,0,15,11.53,10,66.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.3,2,66.66,19,14.61,9,47.36,0,0,0,0,1,.76,0,0,0,0,0,0,31,23.84,23,74.19,1,.76,0,0,0,0,0,0,31,23.84,24,77.41,6,4.61,3,50,0,0,0,0,0,0,0,0,15,11.53,12,80
6,"Banskobystricky kraj",602,"Brezno",603,"Brezno",508853,"Podbrezova","Podbrezova 04",1168,644,55.13,643,99.84,1,.15,637,98.91,6,.94,5,83.33,3,.47,3,100,42,6.59,31,73.8,1,.15,1,100,3,.47,3,100,46,7.22,37,80.43,6,.94,2,33.33,0,0,0,0,0,0,0,0,0,0,0,0,7,1.09,5,71.42,74,11.61,43,58.1,1,.15,0,0,8,1.25,4,50,2,.31,2,100,230,36.1,156,67.82,7,1.09,6,85.71,2,.31,1,50,131,20.56,111,84.73,20,3.13,0,0,0,0,0,0,2,.31,2,100,46,7.22,30,65.21
6,"Banskobystricky kraj",602,"Brezno",603,"Brezno",508870,"Pohorela","Pohorela 01",889,502,56.46,500,99.6,2,.39,495,98.6,2,.4,2,100,0,0,0,0,29,5.85,21,72.41,0,0,0,0,2,.4,2,100,14,2.82,12,85.71,1,.2,0,0,0,0,0,0,0,0,0,0,1,.2,0,0,5,1.01,4,80,73,14.74,53,72.6,0,0,0,0,12,2.42,6,50,1,.2,0,0,227,45.85,171,75.33,23,4.64,19,82.6,2,.4,1,50,67,13.53,54,80.59,12,2.42,7,58.33,0,0,0,0,4,.8,2,50,20,4.04,16,80
6,"Banskobystricky kraj",602,"Brezno",603,"Brezno",508870,"Pohorela","Pohorela 02",778,484,62.21,482,99.58,2,.41,475,98.14,3,.63,2,66.66,1,.21,0,0,35,7.36,31,88.57,0,0,0,0,2,.42,2,100,15,3.15,13,86.66,3,.63,2,66.66,0,0,0,0,0,0,0,0,0,0,0,0,6,1.26,5,83.33,88,18.52,57,64.77,1,.21,0,0,16,3.36,10,62.5,1,.21,1,100,194,40.84,150,77.31,11,2.31,10,90.9,3,.63,3,100,59,12.42,47,79.66,15,3.15,11,73.33,0,0,0,0,0,0,0,0,22,4.63,14,63.63
6,"Banskobystricky kraj",602,"Brezno",603,"Brezno",508870,"Pohorela","Pohorela 03",169,117,69.23,113,96.58,4,3.41,117,100,0,0,0,0,1,.85,1,100,9,7.69,6,66.66,0,0,0,0,0,0,0,0,7,5.98,6,85.71,2,1.7,1,50,0,0,0,0,0,0,0,0,0,0,0,0,1,.85,1,100,12,10.25,11,91.66,0,0,0,0,1,.85,1,100,2,1.7,1,50,40,34.18,30,75,9,7.69,8,88.88,0,0,0,0,20,17.09,16,80,3,2.56,2,66.66,0,0,0,0,0,0,0,0,10,8.54,8,80
6,"Banskobystricky kraj",602,"Brezno",603,"Brezno",508888,"Pohronska Polhora","Pohronska Polhora 01",660,332,50.3,330,99.39,2,.6,323,97.28,6,1.85,6,100,1,.3,0,0,17,5.26,16,94.11,1,.3,1,100,0,0,0,0,15,4.64,14,93.33,0,0,0,0,0,0,0,0,0,0,0,0,1,.3,0,0,3,.92,3,100,24,7.43,15,62.5,0,0,0,0,2,.61,2,100,1,.3,0,0,110,34.05,85,77.27,16,4.95,11,68.75,2,.61,2,100,88,27.24,74,84.09,10,3.09,10,100,0,0,0,0,1,.3,0,0,25,7.73,19,76
6,"Banskobystricky kraj",602,"Brezno",603,"Brezno",508888,"Pohronska Polhora","Pohronska Polhora 02",709,432,60.93,431,99.76,1,.23,427,98.84,10,2.34,9,90,1,.23,1,100,37,8.66,31,83.78,0,0,0,0,1,.23,1,100,30,7.02,22,73.33,1,.23,1,100,0,0,0,0,0,0,0,0,0,0,0,0,3,.7,3,100,49,11.47,37,75.51,0,0,0,0,3,.7,2,66.66,0,0,0,0,136,31.85,95,69.85,17,3.98,16,94.11,3,.7,0,0,87,20.37,61,70.11,19,4.44,18,94.73,3,.7,3,100,0,0,0,0,27,6.32,22,81.48
6,"Banskobystricky kraj",602,"Brezno",603,"Brezno",508900,"Polomka","Polomka 01",893,415,46.47,412,99.27,3,.72,406,97.83,1,.24,1,100,2,.49,2,100,28,6.89,26,92.85,0,0,0,0,1,.24,0,0,32,7.88,25,78.12,5,1.23,3,60,0,0,0,0,0,0,0,0,0,0,0,0,9,2.21,8,88.88,41,10.09,35,85.36,0,0,0,0,4,.98,4,100,2,.49,2,100,137,33.74,118,86.13,31,7.63,28,90.32,3,.73,2,66.66,66,16.25,55,83.33,17,4.18,14,82.35,0,0,0,0,1,.24,1,100,26,6.4,18,69.23
6,"Banskobystricky kraj",602,"Brezno",603,"Brezno",508900,"Polomka","Polomka 02",692,442,63.87,438,99.09,4,.9,429,97.05,1,.23,1,100,1,.23,1,100,26,6.06,24,92.3,0,0,0,0,8,1.86,7,87.5,25,5.82,24,96,1,.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2.56,9,81.81,46,10.72,36,78.26,0,0,0,0,4,.93,1,25,2,.46,2,100,167,38.92,133,79.64,16,3.72,15,93.75,6,1.39,3,50,61,14.21,44,72.13,12,2.79,10,83.33,0,0,0,0,0,0,0,0,42,9.79,34,80.95
6,"Banskobystricky kraj",602,"Brezno",603,"Brezno",508900,"Polomka","Polomka 03",850,479,56.35,478,99.79,1,.2,471,98.32,5,1.06,5,100,1,.21,1,100,41,8.7,37,90.24,1,.21,1,100,2,.42,2,100,16,3.39,10,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2.12,8,80,43,9.12,34,79.06,0,0,0,0,4,.84,3,75,0,0,0,0,180,38.21,154,85.55,10,2.12,10,100,3,.63,3,100,81,17.19,65,80.24,31,6.58,20,64.51,0,0,0,0,1,.21,1,100,42,8.91,33,78.57
